id_cliente,id_campanha,abriu,clicou,data_interacao
4644,1245,0,0,2025-05-01
2446,2042,1,1,2024-12-24
3503,803,0,0,2025-02-19
1437,1429,0,0,2024-03-04
4162,1450,1,0,2025-05-12
3580,1711,0,0,2025-05-28
2649,2773,1,0,2024-07-06
964,2297,1,0,2025-06-17
3247,1901,0,0,2024-11-05
3388,1148,0,0,2025-01-21
815,1533,0,0,2025-03-08
2565,2525,1,0,2024-11-01
3382,2061,1,0,2025-05-07
3480,1075,1,0,2025-03-15
2926,190,0,0,2024-07-24
386,1227,0,0,2024-05-16
56,2837,0,0,2024-07-22
1806,2078,0,0,2024-09-23
4134,1521,1,1,2025-09-20
1166,1904,1,0,2024-09-02
1334,114,0,0,2024-03-26
1479,1371,1,1,2025-02-04
4597,52,1,0,2024-12-03
2175,2867,0,0,2024-03-05
4036,1549,1,0,2024-01-09
2406,2096,1,0,2025-09-10
751,1291,0,0,2025-08-21
4894,1347,1,0,2025-05-24
4902,985,0,0,2024-01-16
2566,916,0,0,2024-05-24
2716,2049,0,0,2024-03-13
4674,2495,0,0,2025-03-16
546,1775,0,0,2024-01-10
2853,2643,0,0,2024-04-02
1173,547,1,0,2025-05-21
2636,325,1,1,2025-05-18
539,2246,1,0,2024-10-04
3748,1022,0,0,2025-06-30
652,1177,0,0,2025-05-18
1957,860,1,1,2025-02-13
4999,2941,1,0,2024-06-07
24,1155,0,0,2024-08-14
4958,1596,0,0,2025-11-23
3706,2658,0,0,2025-01-30
230,2888,1,0,2025-03-20
1704,1073,0,0,2025-11-13
2930,2460,0,0,2025-08-03
730,68,0,0,2024-03-11
137,2769,1,1,2025-05-09
4209,766,1,0,2025-03-18
2626,1112,0,0,2024-02-01
4483,1815,1,0,2024-04-24
2547,490,1,0,2024-12-07
395,2351,1,0,2025-05-26
3817,10,0,0,2025-07-07
4746,1553,0,0,2024-05-03
3293,380,0,0,2025-04-30
4809,1129,1,0,2025-10-12
1408,2220,1,0,2025-08-22
3112,2462,1,0,2025-08-27
4817,1493,1,1,2024-05-16
505,2840,1,0,2024-12-16
1118,1704,0,0,2025-03-17
905,1535,1,0,2024-09-14
4900,118,1,1,2025-06-27
1459,2038,1,1,2025-04-19
1846,1451,0,0,2025-05-27
1127,112,0,0,2024-05-24
2994,2402,0,0,2025-08-08
4781,450,1,0,2025-02-09
2138,2462,1,1,2025-08-27
3467,821,1,0,2025-06-11
2201,2426,0,0,2025-06-18
4429,1940,0,0,2024-02-16
4080,12,1,0,2024-11-29
717,492,0,0,2025-05-23
3877,2499,1,0,2025-04-06
1708,828,1,1,2025-07-08
668,2579,0,0,2025-09-04
3812,403,1,0,2024-09-30
3410,983,1,0,2025-05-29
336,2100,0,0,2025-03-08
1411,708,0,0,2025-07-05
1161,742,0,0,2025-01-25
2310,2127,1,0,2024-01-27
2606,460,0,0,2024-03-27
4603,402,1,1,2024-08-15
3898,457,0,0,2025-02-25
2384,579,0,0,2024-09-30
4844,70,1,0,2025-09-15
1527,2094,1,1,2024-09-01
4085,180,0,0,2025-07-28
1829,2568,0,0,2025-10-07
4051,2017,0,0,2024-04-03
2109,144,1,0,2025-05-23
2797,2735,1,1,2025-06-18
745,2040,1,1,2025-07-19
4265,472,1,0,2025-01-20
385,335,0,0,2025-11-14
1278,2512,0,0,2024-10-24
3428,2266,1,1,2024-12-29
667,379,1,0,2025-05-04
439,1709,1,0,2024-03-08
1088,1098,1,0,2024-02-05
3093,1773,1,0,2025-01-22
1746,1593,1,0,2025-07-06
2009,2965,1,0,2024-09-22
860,983,1,0,2025-05-26
4439,2821,0,0,2025-01-26
2673,111,0,0,2025-07-14
677,2158,1,0,2025-06-19
2102,1459,1,0,2024-12-28
2278,2433,1,0,2024-03-28
1202,2699,0,0,2024-08-27
2367,2005,1,0,2025-04-02
883,1835,0,0,2024-08-19
1892,2331,1,1,2025-02-14
3148,1334,1,1,2024-05-27
2500,1723,0,0,2024-12-02
3974,1268,1,0,2024-02-09
1312,1299,1,0,2024-07-19
4376,2730,0,0,2024-03-30
3105,1303,0,0,2024-09-20
1879,102,1,0,2024-04-14
4572,1204,1,1,2024-08-16
803,917,0,0,2025-11-15
4090,1394,1,1,2024-08-18
3996,1987,1,0,2024-01-27
1000,1483,1,1,2025-12-01
947,673,0,0,2024-10-25
1668,2159,0,0,2025-12-02
803,763,1,1,2024-11-02
3730,599,1,1,2024-10-17
4909,1979,1,0,2024-12-04
426,1760,1,1,2025-03-02
4564,2720,0,0,2025-09-05
3736,860,1,0,2025-02-06
6,2175,1,0,2024-11-24
3769,1498,1,0,2024-08-01
3401,928,1,1,2025-06-11
2304,1514,0,0,2024-07-14
4562,2144,1,0,2024-10-01
4227,2909,0,0,2024-07-18
1004,409,0,0,2024-06-08
2215,743,1,0,2025-09-02
1927,1169,1,0,2024-09-12
2091,778,1,0,2024-12-01
2615,1391,1,1,2024-06-20
2325,2310,0,0,2024-07-20
4881,1822,1,1,2024-10-31
4630,2765,0,0,2025-09-13
2385,608,1,1,2024-12-11
262,101,0,0,2024-08-28
3765,922,1,1,2025-09-17
2404,2654,1,0,2024-11-28
4080,700,1,0,2025-11-10
4693,117,0,0,2025-03-12
1109,343,0,0,2024-06-18
2997,2031,0,0,2025-08-12
4818,1769,0,0,2025-05-11
409,601,1,1,2025-02-10
1468,1929,0,0,2024-12-25
2383,2669,0,0,2024-04-03
306,1805,1,0,2024-04-17
2914,588,0,0,2025-03-13
1725,350,1,0,2024-10-28
4039,2076,0,0,2024-04-04
3492,1662,1,0,2025-10-22
4382,198,1,1,2024-08-08
1180,1912,1,1,2025-03-07
1036,911,1,1,2024-08-24
3014,378,1,1,2025-06-22
3162,1684,0,0,2024-08-27
3863,1279,1,0,2025-03-10
1940,2248,1,0,2025-04-09
747,2840,1,0,2024-12-19
4120,306,0,0,2024-04-22
389,723,1,0,2024-09-06
4391,652,1,1,2025-06-11
1099,1353,0,0,2025-11-03
1142,2441,0,0,2025-04-22
1685,2950,1,1,2025-10-28
1905,1805,1,1,2024-04-23
2416,2282,0,0,2024-06-08
2871,656,0,0,2025-06-13
4717,655,1,0,2025-03-06
2758,2884,0,0,2025-09-25
3081,912,0,0,2025-11-04
4931,378,1,0,2025-06-28
439,846,1,1,2025-04-08
1299,836,1,0,2024-03-03
3580,1738,1,0,2025-03-24
1372,1677,0,0,2024-09-25
3194,303,1,0,2024-08-24
98,1137,0,0,2024-05-22
1361,585,1,0,2025-07-05
2950,2447,0,0,2025-06-07
1207,1501,1,0,2025-01-14
3076,1114,1,1,2025-02-12
3262,164,0,0,2024-10-01
2377,2096,0,0,2025-09-06
567,445,1,1,2025-02-20
2812,961,0,0,2024-11-16
4940,1518,1,1,2024-04-25
2605,1147,0,0,2025-01-08
40,383,1,0,2024-05-16
1751,2619,1,0,2024-06-18
4299,1704,0,0,2025-03-07
4352,2097,1,0,2025-09-25
2886,2059,0,0,2024-03-28
3500,1069,1,0,2024-05-08
3057,2511,1,0,2024-11-28
2130,545,1,1,2025-08-20
4759,2655,0,0,2025-11-19
1745,1576,1,0,2024-05-02
3307,2110,1,0,2025-06-02
4326,1343,1,0,2024-11-24
4281,2626,0,0,2025-02-23
1486,1301,1,0,2024-11-05
2733,2171,1,0,2025-11-05
4280,2764,0,0,2024-08-23
2143,1529,1,0,2025-03-08
1823,2783,0,0,2025-02-06
2322,1691,1,0,2025-09-26
4610,2527,0,0,2025-04-21
2755,701,1,0,2025-06-03
70,2965,1,0,2024-09-26
3160,781,1,0,2025-05-30
3981,1438,1,0,2024-05-20
341,2305,0,0,2025-02-01
626,907,0,0,2025-07-28
534,1182,1,0,2024-05-27
3952,646,0,0,2025-02-19
2368,291,0,0,2024-02-03
3502,2020,1,0,2025-10-26
4656,2950,1,0,2025-11-03
4845,1091,1,0,2024-05-03
636,777,0,0,2025-05-20
3970,115,0,0,2025-08-18
4334,1084,1,0,2025-06-12
4522,1906,1,0,2024-11-18
1771,2610,1,0,2024-02-07
1174,1833,1,1,2024-01-27
3390,194,1,1,2024-09-01
4992,2670,0,0,2024-11-10
2393,212,1,0,2025-02-12
517,2104,1,0,2024-05-27
3263,1562,0,0,2024-05-04
4458,36,1,1,2025-03-05
1997,1859,1,0,2025-02-28
822,26,0,0,2024-01-17
1085,2970,1,0,2024-12-24
1788,2516,1,1,2024-11-09
999,314,0,0,2024-08-01
559,1552,1,0,2025-05-19
917,22,0,0,2024-12-10
3575,2524,1,0,2024-11-14
325,451,1,1,2024-02-29
3487,940,0,0,2024-02-18
1228,622,1,0,2025-09-05
1107,2417,0,0,2025-07-25
3164,498,1,1,2025-10-22
3971,81,0,0,2025-09-09
2677,1038,0,0,2024-11-06
3199,1295,1,0,2025-04-19
1284,2933,1,0,2025-05-28
2668,1079,0,0,2024-06-23
2715,2849,1,0,2025-07-05
17,699,1,0,2024-11-12
1134,1716,1,0,2024-09-29
1861,473,0,0,2025-08-25
2625,1178,1,0,2024-04-10
1592,630,1,1,2025-06-20
1691,2522,0,0,2024-08-28
118,963,1,0,2025-05-25
3485,2999,0,0,2024-08-25
2295,1259,1,1,2025-11-22
4008,2272,1,0,2024-07-26
507,180,0,0,2025-07-24
3543,944,1,0,2025-10-29
3420,1604,0,0,2025-01-31
1431,2326,1,0,2025-08-14
3557,2666,1,0,2025-09-21
341,1053,0,0,2024-08-10
1008,1700,1,0,2025-04-07
2106,1314,0,0,2025-03-16
2496,1668,1,0,2024-02-13
2009,2818,0,0,2025-03-18
3689,456,1,1,2024-09-27
4113,2384,1,0,2025-03-10
3804,881,1,0,2025-11-30
3838,1547,1,0,2025-01-22
2372,525,1,1,2024-03-07
2373,1755,0,0,2025-06-22
2254,2653,1,0,2024-03-28
229,637,0,0,2025-06-19
1915,1576,1,0,2024-05-06
2408,1471,0,0,2025-09-06
4540,2266,1,0,2024-12-29
2039,1252,0,0,2025-04-02
2005,895,1,0,2025-02-03
1086,2146,0,0,2025-08-03
2989,1984,0,0,2025-06-17
4955,2599,1,1,2025-11-23
4483,3,1,1,2025-09-11
3824,2617,1,0,2024-06-10
2994,2753,1,0,2024-08-19
2546,366,1,1,2024-01-22
885,2608,1,1,2025-02-06
2898,997,0,0,2024-07-19
4496,301,1,0,2024-05-25
2768,160,0,0,2024-09-19
3084,828,0,0,2025-07-11
2985,93,1,0,2024-06-24
1124,495,0,0,2025-08-04
528,158,0,0,2025-03-04
4561,379,1,0,2025-04-28
2416,906,1,1,2025-02-25
1846,567,0,0,2025-10-24
3073,1376,1,1,2025-08-31
3384,2575,1,1,2024-08-13
4311,710,1,1,2025-03-09
3225,1824,1,1,2024-01-11
823,360,1,1,2024-01-05
3759,1392,1,0,2024-08-13
643,1132,1,0,2025-03-03
3538,2955,0,0,2024-06-14
4850,905,1,0,2024-08-09
3125,459,1,1,2024-12-16
4148,260,1,1,2025-07-09
4426,2975,0,0,2024-02-29
2545,210,1,1,2025-03-24
2127,1009,1,0,2025-04-27
2753,548,0,0,2024-10-03
3968,664,0,0,2024-03-17
4974,1877,0,0,2024-08-19
4831,2225,1,0,2024-07-01
2785,1413,0,0,2025-08-18
2291,621,1,1,2024-10-03
4846,2504,1,1,2025-03-24
3650,2158,1,1,2025-06-13
4636,2658,1,0,2025-02-08
4477,1558,1,1,2024-05-30
4871,724,0,0,2024-02-16
1941,2321,1,1,2025-01-31
267,2752,0,0,2024-10-09
2838,1439,0,0,2024-05-15
2742,2699,1,0,2024-09-02
1689,1862,0,0,2025-06-29
1788,433,1,0,2024-04-14
2967,2175,0,0,2024-11-21
262,504,1,1,2024-01-12
513,1823,1,0,2025-05-31
1690,1495,1,0,2025-03-13
4614,2589,1,0,2025-02-20
3513,2373,1,1,2025-01-10
4487,1949,1,0,2025-09-14
2652,2803,0,0,2025-10-04
2856,2853,0,0,2025-01-21
4789,344,0,0,2024-01-23
2283,2206,0,0,2024-07-07
2710,1775,1,0,2024-01-10
3478,1150,1,0,2024-08-12
3527,338,0,0,2024-11-04
4911,2525,1,0,2024-11-06
4371,2709,0,0,2025-10-05
4575,1202,1,0,2024-04-20
2708,422,1,0,2025-05-31
1121,194,0,0,2024-09-02
2898,148,0,0,2024-01-14
4857,426,0,0,2025-03-31
1053,2239,1,0,2025-11-01
4244,1351,1,1,2024-09-06
3444,1170,0,0,2025-03-14
1684,407,0,0,2024-11-05
714,1311,1,0,2024-10-24
2603,1279,0,0,2025-03-05
3169,513,1,1,2024-12-28
81,2932,1,0,2024-08-08
1391,946,0,0,2025-11-27
4505,1333,0,0,2024-04-25
4872,2700,1,0,2024-03-03
765,817,0,0,2025-09-06
3607,985,0,0,2024-01-16
3587,322,0,0,2025-01-31
4188,1185,0,0,2025-02-21
2523,815,1,0,2024-11-29
2761,2767,0,0,2024-11-27
4004,1921,0,0,2025-06-05
2405,1721,0,0,2024-09-27
822,2054,1,0,2024-12-16
1434,1503,1,0,2024-04-08
3552,807,1,0,2024-09-16
3796,2817,1,0,2025-03-01
3713,240,1,0,2025-05-01
191,1870,0,0,2024-12-09
3504,1748,1,0,2025-02-24
2926,79,1,0,2025-06-28
3495,336,0,0,2025-01-11
4202,2525,1,0,2024-10-30
1114,1579,0,0,2025-03-09
4067,1111,0,0,2025-07-14
2128,263,1,1,2024-12-02
2130,801,1,0,2024-12-02
1724,1304,0,0,2024-10-23
411,30,1,1,2025-11-01
1273,32,0,0,2025-08-08
866,1588,0,0,2025-03-07
4518,499,0,0,2025-09-04
4766,2587,0,0,2025-03-18
666,2320,1,0,2025-08-14
4580,434,0,0,2025-07-04
3915,2474,1,0,2025-04-17
798,2150,0,0,2025-07-30
2966,1871,1,1,2024-11-21
263,2130,1,0,2024-12-08
1026,517,1,1,2025-10-01
2735,528,0,0,2024-03-17
1842,689,1,0,2024-04-21
3576,1381,0,0,2024-07-04
3994,2004,1,1,2024-05-28
3776,1187,1,1,2024-12-14
1128,2922,0,0,2024-04-30
3496,747,0,0,2025-03-25
2808,2527,1,0,2025-04-24
3031,257,1,0,2024-11-05
2626,1792,0,0,2024-07-02
2766,452,1,0,2024-09-04
1389,1921,1,0,2025-06-12
1592,1694,1,1,2024-02-05
2354,498,1,0,2025-10-24
1653,1161,1,0,2024-03-12
4856,1704,0,0,2025-03-15
3613,1335,1,0,2024-07-08
3506,2867,1,0,2024-03-11
1167,471,1,0,2025-02-24
1784,2519,0,0,2024-07-07
1450,434,0,0,2025-07-01
2671,2090,1,0,2025-07-06
2290,164,0,0,2024-10-03
476,893,0,0,2025-02-16
544,852,1,0,2025-10-05
442,2235,0,0,2025-01-15
2648,2840,1,0,2024-12-20
1796,2235,1,1,2025-01-16
4031,321,1,1,2025-03-10
1953,2627,0,0,2024-05-07
2040,1080,0,0,2024-04-13
209,1737,1,0,2025-09-27
3650,1727,0,0,2025-03-06
3456,644,0,0,2024-09-10
3449,2044,0,0,2024-06-20
4972,955,1,0,2025-09-01
3990,1861,1,0,2025-06-03
4577,1032,1,0,2024-06-19
918,2129,1,0,2024-09-22
1785,2750,0,0,2025-03-13
289,2549,0,0,2025-11-23
4188,751,1,0,2025-09-12
1623,2816,0,0,2024-05-26
435,865,1,1,2025-09-17
3233,1153,0,0,2025-05-17
791,2055,0,0,2024-11-12
4168,2082,1,0,2024-03-03
3826,2155,1,0,2025-06-27
4101,2563,0,0,2025-11-10
2913,1906,0,0,2024-11-18
699,406,1,0,2025-06-06
4929,1204,1,0,2024-08-16
444,1539,0,0,2025-07-08
1846,2616,0,0,2024-07-23
790,85,1,0,2024-10-22
1089,2021,0,0,2024-02-10
3216,2131,0,0,2024-05-25
4968,2341,1,1,2024-11-01
1876,768,0,0,2024-05-13
496,2628,1,1,2025-05-19
1146,1072,1,1,2024-08-19
323,1815,0,0,2024-04-24
780,914,1,1,2024-01-10
2313,2459,1,0,2024-05-12
4668,1711,0,0,2025-05-19
249,2212,1,0,2025-04-22
4647,675,0,0,2024-04-08
3915,221,1,0,2024-08-17
3475,2224,1,1,2024-04-23
3676,1685,1,1,2025-11-11
1607,1374,1,0,2024-05-28
2300,2955,1,0,2024-06-17
1617,2725,0,0,2025-07-17
1567,2802,0,0,2025-10-14
4722,2401,0,0,2025-02-19
2008,272,1,0,2024-04-02
262,2130,0,0,2024-12-12
349,1278,1,0,2024-02-11
2292,426,0,0,2025-03-28
263,881,1,1,2025-12-01
4022,2961,1,1,2024-06-23
1222,1276,1,0,2025-08-22
1016,2100,0,0,2025-03-12
3224,666,0,0,2025-08-25
3843,2481,0,0,2024-08-29
2412,2981,1,0,2024-12-24
1456,404,1,1,2024-04-27
4062,1096,1,1,2025-01-05
712,1967,0,0,2025-01-28
4017,2802,1,1,2025-10-09
1178,1122,0,0,2024-04-21
2249,2404,1,1,2024-07-20
2614,378,0,0,2025-06-25
1407,1972,1,0,2024-11-27
3475,1297,0,0,2025-03-30
3552,2079,1,0,2025-09-16
3619,2096,1,0,2025-09-10
791,2770,0,0,2024-07-01
1008,729,1,0,2024-12-29
4957,354,1,0,2024-12-28
9,2728,0,0,2025-02-09
93,6,1,0,2024-07-26
3473,659,0,0,2025-08-11
2760,750,1,0,2024-12-05
1606,1,0,0,2024-03-05
1798,2484,1,0,2024-02-21
3442,1175,1,0,2024-09-22
2520,2445,1,0,2025-07-09
3397,2224,0,0,2024-04-18
4924,2668,1,0,2025-02-15
1585,2863,1,1,2025-01-09
1157,684,1,0,2025-12-01
4106,1929,1,0,2024-12-28
3007,1525,0,0,2025-06-19
4353,1508,0,0,2024-08-13
2685,1983,0,0,2025-10-12
2657,879,1,1,2025-01-02
2359,841,1,0,2024-05-18
1057,615,1,0,2024-12-14
157,1060,1,1,2025-05-11
2507,978,0,0,2025-03-08
25,2343,1,0,2024-12-05
3634,952,1,0,2024-11-01
3473,1729,1,0,2024-04-02
4025,1796,1,1,2025-11-03
1247,2787,0,0,2024-10-25
3943,288,1,1,2024-06-07
4306,2933,1,0,2025-05-30
928,2577,1,0,2025-07-09
4940,1594,0,0,2024-06-28
2004,2696,0,0,2025-11-20
1834,2511,0,0,2024-11-24
4141,802,0,0,2025-11-24
3655,1760,1,1,2025-02-27
4277,2380,0,0,2025-12-02
2831,2101,1,0,2025-10-26
3553,2206,1,0,2024-07-10
1479,582,1,1,2024-01-30
4942,2912,0,0,2024-05-04
3932,2226,0,0,2024-10-02
2949,546,1,0,2025-11-13
3088,2116,1,0,2024-10-06
250,2732,1,1,2024-09-25
1446,2435,0,0,2024-06-11
2875,236,1,0,2025-08-22
3346,2715,0,0,2024-08-24
4380,362,0,0,2024-08-02
3311,1804,1,0,2025-11-08
3386,1816,0,0,2025-03-30
4930,1975,1,0,2024-10-06
372,1470,0,0,2025-04-10
2169,1763,1,0,2024-06-23
1866,890,1,1,2025-04-30
2299,176,0,0,2024-11-25
2100,575,1,1,2024-10-24
1980,621,1,0,2024-10-06
4081,770,1,1,2025-02-23
2243,2481,1,0,2024-08-25
3224,333,1,0,2025-02-22
3279,976,0,0,2024-06-13
1495,1084,1,0,2025-06-21
4512,1427,1,1,2024-03-29
4288,1323,1,0,2024-01-17
2450,929,1,0,2025-02-20
4299,34,1,0,2024-03-03
4186,1757,1,0,2024-08-27
1320,2857,0,0,2025-06-01
2565,2827,1,0,2025-03-02
236,1272,1,0,2025-07-15
2825,2953,0,0,2025-10-31
2239,925,0,0,2024-07-12
1924,1564,0,0,2025-01-02
4632,1605,1,1,2024-01-21
4702,2479,0,0,2024-11-17
1167,613,1,0,2024-10-04
3104,2992,0,0,2025-08-18
1983,971,0,0,2025-09-05
1211,2035,1,0,2024-11-14
491,1951,0,0,2025-02-27
3854,2839,1,0,2024-11-17
318,1308,1,0,2024-12-26
3092,2659,0,0,2025-04-14
959,1782,1,0,2024-10-08
308,2040,1,1,2025-07-14
3298,2507,0,0,2025-08-20
663,1426,1,0,2024-07-24
4657,898,0,0,2025-07-24
1285,589,0,0,2025-04-21
2612,1458,0,0,2025-05-19
1497,869,1,1,2025-07-04
2533,1146,0,0,2024-03-08
4685,2354,1,1,2024-03-23
3294,2311,0,0,2024-10-28
425,977,1,0,2024-03-01
2680,2406,0,0,2024-05-26
109,1431,0,0,2025-08-22
3567,2449,1,1,2025-03-18
1710,1685,0,0,2025-11-11
522,575,1,0,2024-10-21
4117,2655,1,0,2025-11-18
204,2814,1,0,2024-07-24
4345,596,1,0,2025-11-13
3612,2128,0,0,2025-08-30
4630,1625,1,0,2024-05-10
61,2629,1,1,2025-05-17
1184,307,1,1,2024-03-18
428,2293,0,0,2025-02-08
4678,394,1,0,2025-09-12
4476,1450,0,0,2025-05-13
4647,1725,1,0,2025-04-17
557,2245,0,0,2025-02-20
127,2434,0,0,2025-05-22
3506,1447,0,0,2024-09-13
569,2549,0,0,2025-11-25
422,2816,0,0,2024-05-28
4181,1874,1,0,2025-06-04
3270,1559,1,1,2025-05-15
3044,1608,0,0,2024-05-05
2530,1115,0,0,2025-10-10
2955,44,0,0,2025-01-23
1812,1371,1,0,2025-02-06
3082,1773,0,0,2025-01-22
239,1430,0,0,2025-11-02
2956,2638,1,0,2024-02-17
3971,2203,0,0,2025-07-27
3902,2347,0,0,2024-06-06
4782,395,0,0,2024-12-30
3994,1092,1,1,2025-07-09
4863,171,0,0,2024-08-28
1249,339,0,0,2024-10-14
3176,75,0,0,2024-11-03
1132,1867,1,0,2024-05-04
584,1264,1,0,2024-02-06
1380,331,1,0,2025-01-03
403,536,1,0,2024-09-24
1095,961,1,1,2024-11-17
4524,447,0,0,2025-03-20
61,2508,0,0,2025-03-26
1994,401,0,0,2024-03-20
1332,1024,1,0,2025-03-11
1699,1265,1,0,2024-06-24
4219,1815,1,1,2024-04-24
3415,1311,1,0,2024-10-24
3217,1696,0,0,2025-09-02
2734,2269,1,1,2024-03-05
4557,2359,0,0,2025-04-12
4461,475,1,0,2025-08-05
759,1287,1,0,2024-04-17
3720,2214,1,0,2024-11-09
3720,2544,0,0,2025-01-05
874,1156,0,0,2024-12-16
938,1424,0,0,2025-04-09
936,1209,1,0,2024-07-05
4866,1398,1,0,2025-03-29
31,1666,0,0,2025-02-27
1160,1621,1,0,2024-02-12
2380,1285,0,0,2025-03-14
3269,901,1,0,2024-09-13
3552,1477,0,0,2025-05-25
4912,187,1,1,2024-10-21
1088,955,0,0,2025-08-30
838,1753,1,0,2024-12-09
4181,1269,0,0,2024-10-06
4314,2655,1,0,2025-11-17
4495,2117,1,1,2024-05-16
4404,245,0,0,2025-08-14
1645,356,0,0,2024-11-15
1636,317,0,0,2024-01-15
2831,1766,1,1,2024-06-16
40,672,1,1,2025-09-20
2434,1257,1,0,2025-10-10
3651,700,0,0,2025-11-10
904,1977,0,0,2025-08-25
4999,2863,0,0,2025-01-06
4568,658,0,0,2025-10-19
4279,2238,1,0,2024-11-16
1615,493,1,0,2024-06-17
4060,1247,1,0,2025-07-10
2244,114,0,0,2024-03-27
4998,1953,1,0,2024-02-09
3991,1423,1,0,2024-11-01
4684,228,1,0,2024-04-27
2369,1076,1,1,2025-09-28
308,2447,1,0,2025-06-04
4793,2714,1,1,2025-01-09
4210,1770,1,0,2024-05-20
547,1745,0,0,2025-05-30
3699,197,0,0,2025-09-07
3119,1032,0,0,2024-06-19
2493,1254,1,0,2025-02-08
2864,735,1,0,2025-01-22
784,1131,1,0,2024-07-16
2448,314,1,0,2024-07-27
3893,1743,0,0,2024-08-16
2213,30,0,0,2025-10-23
1652,1095,1,0,2024-08-26
128,2534,1,1,2024-10-11
3948,2632,1,0,2025-09-23
833,1277,0,0,2024-01-27
2292,2386,0,0,2024-03-20
2943,1339,1,1,2024-04-11
1743,1572,1,0,2024-09-13
1433,2437,1,0,2025-01-12
407,2192,1,0,2024-04-24
562,1568,0,0,2024-06-08
4338,574,0,0,2024-06-17
1601,2672,0,0,2025-01-03
4950,129,1,1,2025-08-26
3156,1129,1,1,2025-10-11
57,1547,0,0,2025-01-18
2930,2922,0,0,2024-05-03
4999,2518,1,1,2025-11-26
3928,946,1,1,2025-12-03
3094,980,0,0,2024-11-24
3744,751,1,0,2025-09-08
3496,2512,0,0,2024-10-17
2145,851,1,0,2025-10-24
2720,2397,1,0,2025-07-11
1728,1341,0,0,2024-08-23
3427,2691,0,0,2024-02-27
4831,844,1,0,2024-03-21
1714,2308,1,1,2024-04-13
3025,396,1,0,2024-01-30
4813,1780,1,0,2025-02-20
3112,254,0,0,2025-11-13
4602,2549,0,0,2025-11-20
3827,1046,0,0,2024-11-24
735,1059,0,0,2025-06-24
938,1585,1,0,2024-04-10
730,2873,1,0,2024-09-13
405,2626,0,0,2025-02-18
2955,1182,0,0,2024-05-28
3507,167,1,1,2024-01-19
4712,2699,1,1,2024-08-31
1669,1475,0,0,2025-04-01
1538,2203,0,0,2025-07-29
4696,1232,1,0,2025-10-31
1370,638,1,0,2024-02-08
3983,1320,1,1,2025-04-11
3756,1456,1,0,2025-02-08
4219,2102,0,0,2024-01-27
2729,1785,1,1,2025-03-17
3342,1735,1,0,2025-03-13
658,14,1,1,2024-01-12
2011,920,0,0,2024-10-10
4039,1460,0,0,2025-05-25
2145,732,1,1,2024-09-01
1758,1376,1,0,2025-08-29
3720,1182,1,0,2024-06-05
1893,2534,1,0,2024-10-09
4604,2840,1,1,2024-12-18
1763,148,0,0,2024-01-11
2799,2824,1,0,2025-07-15
525,1442,1,1,2024-08-17
3112,1721,0,0,2024-09-22
3544,2182,0,0,2024-10-24
4630,2920,0,0,2025-03-06
2096,1927,1,0,2025-08-25
3402,432,1,1,2025-05-08
319,874,0,0,2024-01-15
1471,421,0,0,2024-08-30
4769,1386,0,0,2024-04-24
1466,396,0,0,2024-01-27
4885,2098,1,1,2024-03-05
2909,1063,1,0,2025-10-11
3353,945,0,0,2024-08-16
1046,467,1,0,2025-03-19
872,1377,0,0,2024-08-17
2637,511,0,0,2024-06-26
4002,2227,0,0,2025-05-20
4510,2049,0,0,2024-03-10
1022,2617,1,0,2024-06-12
1464,1732,1,1,2025-03-12
3222,779,1,0,2025-05-14
333,851,1,0,2025-11-02
1543,355,1,0,2024-07-10
3641,340,1,1,2025-03-08
4491,411,1,0,2025-02-03
3720,2291,0,0,2024-04-26
1325,2581,1,0,2024-10-20
2702,1760,1,0,2025-03-02
1907,60,0,0,2025-10-19
4376,1776,1,0,2025-06-26
3057,51,1,0,2025-05-13
4662,1606,1,0,2024-02-11
4298,444,0,0,2024-08-09
1011,2571,1,0,2024-02-15
3770,1118,1,1,2025-03-20
684,2452,0,0,2024-10-01
296,582,1,0,2024-01-21
4051,1339,1,0,2024-04-07
3712,864,1,1,2024-05-27
281,535,1,0,2025-11-23
3292,1673,0,0,2024-02-03
3546,2184,1,0,2025-01-29
1742,286,1,1,2025-10-24
487,2918,0,0,2024-02-18
2905,346,1,0,2024-04-20
1694,2514,0,0,2024-03-08
2378,824,1,0,2025-12-03
4058,272,0,0,2024-04-05
451,2709,0,0,2025-10-05
2708,2349,1,0,2025-05-18
4472,2369,0,0,2025-08-31
3138,2498,1,1,2024-12-08
4272,1227,1,0,2024-05-13
818,1073,1,0,2025-11-11
831,692,1,0,2024-02-25
3550,186,1,0,2024-08-15
4196,441,1,0,2024-02-16
4705,2952,0,0,2025-09-11
4791,473,1,0,2025-08-19
851,1196,1,0,2024-10-19
2857,59,0,0,2025-05-01
2182,1963,0,0,2025-04-05
4927,2819,1,1,2025-05-03
2087,296,0,0,2025-07-08
3375,1242,1,0,2024-04-17
1796,2865,0,0,2024-07-06
2338,1395,1,0,2024-05-28
108,1185,1,1,2025-02-18
3716,1160,0,0,2024-11-07
1133,1505,0,0,2024-03-29
3279,2163,0,0,2024-12-09
1522,1853,0,0,2025-01-05
4122,725,1,1,2024-09-28
4497,419,1,1,2024-05-26
3194,504,0,0,2024-01-13
4399,161,0,0,2024-03-26
14,662,1,0,2025-02-22
4809,2892,1,0,2025-08-19
