id_campanha,nome_campanha,canal,data_inicio,data_fim
808,Boas-vindas 2024-06 #0808,Email,2024-06-02,2024-06-22
809,Sazonal 2024-01 #0809,Email,2024-01-25,2024-02-09
810,Boas-vindas 2025-02 #0810,SMS,2025-02-07,2025-02-11
811,Fidelidade 2024-09 #0811,Email,2024-09-01,2024-09-21
812,Lançamento 2025-07 #0812,Email,2025-07-21,2025-08-01
813,Sazonal 2025-10 #0813,Email,2025-10-05,2025-10-22
814,Fidelidade 2025-06 #0814,Email,2025-06-30,2025-07-15
815,Boas-vindas 2024-11 #0815,Email,2024-11-25,2024-12-08
816,Lançamento 2024-04 #0816,Email,2024-04-02,2024-04-18
817,Boas-vindas 2025-09 #0817,SMS,2025-09-06,2025-09-16
818,Sazonal 2024-12 #0818,Email,2024-12-16,2024-12-25
819,Boas-vindas 2024-02 #0819,Email,2024-02-26,2024-03-14
820,Reativação 2024-11 #0820,SMS,2024-11-03,2024-11-22
821,Black Friday 2025-06 #0821,SMS,2025-06-03,2025-06-19
822,Black Friday 2025-05 #0822,Email,2025-05-14,2025-06-03
823,Black Friday 2025-05 #0823,Email,2025-05-09,2025-05-13
824,Sazonal 2025-11 #0824,Email,2025-11-26,2025-12-01
825,Sazonal 2025-07 #0825,SMS,2025-07-07,2025-07-19
826,Black Friday 2024-08 #0826,Email,2024-08-15,2024-08-22
827,Lançamento 2025-02 #0827,Email,2025-02-03,2025-02-16
828,Reativação 2025-07 #0828,Email,2025-07-04,2025-07-24
829,Reativação 2024-02 #0829,Email,2024-02-18,2024-03-04
830,Boas-vindas 2024-09 #0830,Email,2024-09-03,2024-09-09
831,Sazonal 2025-08 #0831,Email,2025-08-31,2025-09-12
832,Sazonal 2025-04 #0832,Email,2025-04-10,2025-04-18
833,Black Friday 2024-05 #0833,Email,2024-05-30,2024-06-17
834,Black Friday 2025-11 #0834,Email,2025-11-25,2025-12-06
835,Sazonal 2025-01 #0835,Email,2025-01-07,2025-01-25
836,Fidelidade 2024-02 #0836,Email,2024-02-28,2024-03-06
837,Boas-vindas 2025-10 #0837,Email,2025-10-17,2025-10-22
838,Lançamento 2024-10 #0838,Email,2024-10-23,2024-11-13
839,Sazonal 2024-12 #0839,Email,2024-12-13,2024-12-24
840,Lançamento 2025-03 #0840,SMS,2025-03-07,2025-03-23
841,Lançamento 2024-05 #0841,Email,2024-05-15,2024-05-28
842,Lançamento 2025-08 #0842,Push,2025-08-13,2025-08-27
843,Black Friday 2024-08 #0843,Email,2024-08-25,2024-09-09
844,Sazonal 2024-03 #0844,Email,2024-03-16,2024-03-19
845,Reativação 2024-05 #0845,Email,2024-05-12,2024-06-01
846,Black Friday 2025-04 #0846,Email,2025-04-04,2025-04-19
847,Lançamento 2025-06 #0847,Email,2025-06-13,2025-06-17
848,Boas-vindas 2025-02 #0848,Email,2025-02-06,2025-02-21
849,Lançamento 2024-09 #0849,SMS,2024-09-01,2024-09-15
850,Boas-vindas 2024-02 #0850,Email,2024-02-15,2024-02-20
851,Sazonal 2025-10 #0851,Email,2025-10-24,2025-10-27
852,Fidelidade 2025-09 #0852,Email,2025-09-30,2025-10-03
853,Fidelidade 2024-08 #0853,Email,2024-08-09,2024-08-15
854,Black Friday 2024-06 #0854,SMS,2024-06-17,2024-06-27
855,Black Friday 2025-10 #0855,Email,2025-10-16,2025-10-23
856,Fidelidade 2024-01 #0856,Email,2024-01-24,2024-02-01
857,Lançamento 2024-07 #0857,SMS,2024-07-23,2024-08-13
858,Sazonal 2025-04 #0858,Email,2025-04-23,2025-05-03
859,Fidelidade 2024-04 #0859,Email,2024-04-24,2024-05-02
860,Black Friday 2025-02 #0860,Email,2025-02-05,2025-02-25
861,Black Friday 2025-03 #0861,Email,2025-03-16,2025-04-02
862,Lançamento 2024-12 #0862,Push,2024-12-23,2025-01-05
863,Reativação 2024-09 #0863,Push,2024-09-20,2024-10-11
864,Black Friday 2024-05 #0864,Email,2024-05-20,2024-06-09
865,Reativação 2025-09 #0865,Email,2025-09-11,2025-09-24
866,Fidelidade 2024-08 #0866,Email,2024-08-18,2024-09-07
867,Sazonal 2024-01 #0867,Email,2024-01-17,2024-02-06
868,Lançamento 2025-09 #0868,Email,2025-09-01,2025-09-15
869,Boas-vindas 2025-06 #0869,Email,2025-06-26,2025-07-08
870,Lançamento 2024-12 #0870,Push,2024-12-04,2024-12-12
871,Fidelidade 2024-06 #0871,SMS,2024-06-20,2024-07-04
872,Black Friday 2024-06 #0872,Email,2024-06-01,2024-06-19
873,Reativação 2024-02 #0873,Email,2024-02-23,2024-03-09
874,Boas-vindas 2024-01 #0874,Push,2024-01-13,2024-01-29
875,Lançamento 2024-04 #0875,SMS,2024-04-15,2024-04-27
876,Lançamento 2025-07 #0876,Email,2025-07-08,2025-07-11
877,Lançamento 2024-10 #0877,SMS,2024-10-30,2024-11-06
878,Lançamento 2025-03 #0878,Email,2025-03-07,2025-03-16
879,Black Friday 2024-12 #0879,Email,2024-12-27,2025-01-10
880,Black Friday 2024-01 #0880,Email,2024-01-28,2024-02-06
881,Black Friday 2025-11 #0881,Email,2025-11-28,2025-12-08
882,Sazonal 2025-11 #0882,Email,2025-11-26,2025-12-01
883,Lançamento 2025-03 #0883,SMS,2025-03-09,2025-03-22
884,Black Friday 2025-03 #0884,Email,2025-03-09,2025-03-26
885,Black Friday 2025-08 #0885,Email,2025-08-08,2025-08-16
886,Reativação 2024-09 #0886,Email,2024-09-18,2024-09-28
887,Reativação 2025-08 #0887,Email,2025-08-27,2025-09-17
888,Black Friday 2024-09 #0888,Email,2024-09-28,2024-10-09
889,Boas-vindas 2025-01 #0889,Email,2025-01-09,2025-01-22
890,Fidelidade 2025-04 #0890,Email,2025-04-23,2025-05-10
891,Fidelidade 2024-05 #0891,Push,2024-05-06,2024-05-11
892,Fidelidade 2025-10 #0892,Email,2025-10-20,2025-11-09
893,Lançamento 2025-02 #0893,Push,2025-02-11,2025-02-23
894,Fidelidade 2025-02 #0894,Email,2025-02-18,2025-03-03
895,Black Friday 2025-02 #0895,Email,2025-02-01,2025-02-10
896,Sazonal 2024-11 #0896,Email,2024-11-26,2024-12-07
897,Sazonal 2025-10 #0897,Email,2025-10-04,2025-10-19
898,Black Friday 2025-07 #0898,Email,2025-07-14,2025-07-31
899,Boas-vindas 2024-02 #0899,Push,2024-02-20,2024-03-09
900,Sazonal 2025-04 #0900,Email,2025-04-30,2025-05-11
901,Black Friday 2024-09 #0901,SMS,2024-09-07,2024-09-13
902,Boas-vindas 2025-07 #0902,Email,2025-07-31,2025-08-14
903,Lançamento 2025-03 #0903,Email,2025-03-18,2025-03-27
904,Sazonal 2024-05 #0904,Email,2024-05-27,2024-06-14
905,Sazonal 2024-08 #0905,Email,2024-08-05,2024-08-26
906,Reativação 2025-02 #0906,Email,2025-02-18,2025-02-26
907,Boas-vindas 2025-07 #0907,Email,2025-07-28,2025-08-05
908,Lançamento 2025-02 #0908,Email,2025-02-08,2025-03-01
909,Boas-vindas 2025-10 #0909,Email,2025-10-30,2025-11-16
910,Boas-vindas 2025-04 #0910,Email,2025-04-29,2025-05-07
911,Sazonal 2024-08 #0911,Email,2024-08-17,2024-08-30
912,Boas-vindas 2025-10 #0912,Email,2025-10-29,2025-11-08
913,Black Friday 2024-07 #0913,Email,2024-07-05,2024-07-16
914,Black Friday 2024-01 #0914,Email,2024-01-01,2024-01-10
915,Boas-vindas 2024-08 #0915,Email,2024-08-21,2024-09-02
916,Boas-vindas 2024-05 #0916,Push,2024-05-21,2024-06-08
917,Black Friday 2025-11 #0917,Email,2025-11-06,2025-11-25
918,Fidelidade 2024-06 #0918,Email,2024-06-01,2024-06-19
919,Reativação 2024-12 #0919,SMS,2024-12-05,2024-12-18
920,Sazonal 2024-10 #0920,Email,2024-10-02,2024-10-17
921,Lançamento 2024-02 #0921,Email,2024-02-28,2024-03-20
922,Fidelidade 2025-09 #0922,Email,2025-09-15,2025-10-05
923,Black Friday 2024-08 #0923,Email,2024-08-14,2024-08-29
924,Boas-vindas 2024-10 #0924,Email,2024-10-18,2024-10-25
925,Lançamento 2024-07 #0925,Push,2024-07-07,2024-07-14
926,Lançamento 2024-05 #0926,Email,2024-05-11,2024-05-28
927,Boas-vindas 2024-08 #0927,Push,2024-08-11,2024-08-27
928,Sazonal 2025-06 #0928,Push,2025-06-02,2025-06-17
929,Reativação 2025-02 #0929,Email,2025-02-15,2025-02-18
930,Black Friday 2025-03 #0930,Email,2025-03-29,2025-04-12
931,Boas-vindas 2024-02 #0931,Email,2024-02-23,2024-02-27
932,Fidelidade 2024-12 #0932,Email,2024-12-09,2024-12-28
933,Boas-vindas 2024-11 #0933,Email,2024-11-07,2024-11-12
934,Sazonal 2024-02 #0934,Email,2024-02-08,2024-02-20
935,Boas-vindas 2024-02 #0935,SMS,2024-02-24,2024-03-06
936,Sazonal 2024-01 #0936,Email,2024-01-19,2024-02-04
937,Reativação 2025-04 #0937,Email,2025-04-29,2025-05-15
938,Lançamento 2025-04 #0938,Email,2025-04-09,2025-04-30
939,Lançamento 2024-01 #0939,SMS,2024-01-03,2024-01-06
940,Boas-vindas 2024-02 #0940,Email,2024-02-10,2024-02-19
941,Sazonal 2025-06 #0941,Push,2025-06-04,2025-06-19
942,Lançamento 2024-09 #0942,Email,2024-09-25,2024-10-07
943,Lançamento 2025-08 #0943,Email,2025-08-10,2025-08-28
944,Fidelidade 2025-10 #0944,Email,2025-10-23,2025-11-11
945,Fidelidade 2024-08 #0945,Email,2024-08-10,2024-08-31
946,Lançamento 2025-11 #0946,Email,2025-11-26,2025-12-16
947,Fidelidade 2024-10 #0947,SMS,2024-10-11,2024-10-22
948,Sazonal 2025-09 #0948,Email,2025-09-05,2025-09-09
949,Sazonal 2025-08 #0949,Email,2025-08-26,2025-09-08
950,Black Friday 2024-11 #0950,SMS,2024-11-17,2024-11-26
951,Lançamento 2024-05 #0951,SMS,2024-05-26,2024-06-11
952,Boas-vindas 2024-10 #0952,Email,2024-10-30,2024-11-09
953,Reativação 2025-08 #0953,SMS,2025-08-27,2025-09-02
954,Black Friday 2024-05 #0954,Email,2024-05-13,2024-06-02
955,Sazonal 2025-08 #0955,Push,2025-08-22,2025-09-11
956,Black Friday 2025-10 #0956,Email,2025-10-28,2025-11-03
957,Fidelidade 2024-12 #0957,Email,2024-12-03,2024-12-16
958,Reativação 2024-08 #0958,Email,2024-08-21,2024-08-26
959,Sazonal 2024-07 #0959,Email,2024-07-05,2024-07-13
960,Boas-vindas 2024-05 #0960,SMS,2024-05-20,2024-06-08
961,Lançamento 2024-11 #0961,Email,2024-11-07,2024-11-15
962,Lançamento 2024-12 #0962,Email,2024-12-15,2025-01-03
963,Black Friday 2025-05 #0963,SMS,2025-05-18,2025-06-06
964,Boas-vindas 2025-06 #0964,Push,2025-06-22,2025-06-29
965,Lançamento 2024-07 #0965,Email,2024-07-28,2024-08-17
966,Lançamento 2025-10 #0966,Email,2025-10-26,2025-11-15
967,Black Friday 2024-10 #0967,Email,2024-10-24,2024-10-28
968,Sazonal 2025-01 #0968,Email,2025-01-28,2025-02-06
969,Fidelidade 2024-09 #0969,Email,2024-09-18,2024-10-03
970,Lançamento 2024-11 #0970,Email,2024-11-09,2024-11-30
971,Fidelidade 2025-09 #0971,Push,2025-09-05,2025-09-16
972,Black Friday 2025-02 #0972,SMS,2025-02-04,2025-02-17
973,Lançamento 2025-06 #0973,Email,2025-06-11,2025-06-22
974,Lançamento 2025-08 #0974,Email,2025-08-03,2025-08-23
975,Black Friday 2024-09 #0975,SMS,2024-09-04,2024-09-21
976,Boas-vindas 2024-06 #0976,Email,2024-06-06,2024-06-12
977,Fidelidade 2024-02 #0977,Email,2024-02-21,2024-02-28
978,Black Friday 2025-03 #0978,Email,2025-03-03,2025-03-10
979,Black Friday 2024-01 #0979,Email,2024-01-08,2024-01-22
980,Sazonal 2024-11 #0980,Email,2024-11-22,2024-12-11
981,Reativação 2025-02 #0981,Email,2025-02-20,2025-03-11
982,Reativação 2025-02 #0982,Email,2025-02-12,2025-02-26
983,Reativação 2025-05 #0983,Email,2025-05-20,2025-05-28
984,Lançamento 2024-09 #0984,Email,2024-09-17,2024-09-20
985,Black Friday 2024-01 #0985,Email,2024-01-08,2024-01-25
986,Fidelidade 2024-12 #0986,SMS,2024-12-11,2024-12-27
987,Boas-vindas 2025-06 #0987,Email,2025-06-27,2025-07-01
988,Black Friday 2024-12 #0988,Email,2024-12-31,2025-01-14
989,Reativação 2024-09 #0989,Email,2024-09-18,2024-09-26
990,Reativação 2024-09 #0990,Email,2024-09-19,2024-10-08
991,Fidelidade 2025-08 #0991,Email,2025-08-25,2025-09-06
992,Boas-vindas 2024-01 #0992,SMS,2024-01-06,2024-01-15
993,Fidelidade 2024-07 #0993,Email,2024-07-25,2024-08-14
994,Black Friday 2025-03 #0994,Email,2025-03-12,2025-03-22
995,Lançamento 2024-11 #0995,SMS,2024-11-21,2024-11-26
996,Black Friday 2025-04 #0996,Push,2025-04-08,2025-04-24
997,Black Friday 2024-07 #0997,SMS,2024-07-17,2024-07-29
998,Boas-vindas 2024-10 #0998,Push,2024-10-01,2024-10-20
999,Lançamento 2025-10 #0999,Email,2025-10-20,2025-10-24
1000,Sazonal 2024-12 #1000,Email,2024-12-06,2024-12-26
1001,Black Friday 2024-08 #1001,Push,2024-08-16,2024-08-27
1002,Boas-vindas 2024-03 #1002,Email,2024-03-11,2024-04-01
1003,Fidelidade 2024-01 #1003,SMS,2024-01-13,2024-01-18
1004,Lançamento 2025-09 #1004,Email,2025-09-13,2025-10-04
1005,Boas-vindas 2025-05 #1005,SMS,2025-05-13,2025-05-26
1006,Fidelidade 2024-06 #1006,Email,2024-06-05,2024-06-14
1007,Lançamento 2025-01 #1007,Email,2025-01-06,2025-01-25
1008,Reativação 2024-01 #1008,Email,2024-01-14,2024-01-18
1009,Boas-vindas 2025-04 #1009,Email,2025-04-20,2025-05-05
1010,Reativação 2025-05 #1010,Push,2025-05-18,2025-05-21
1011,Reativação 2025-08 #1011,Email,2025-08-09,2025-08-19
1012,Reativação 2025-08 #1012,Email,2025-08-09,2025-08-22
1013,Sazonal 2025-08 #1013,SMS,2025-08-21,2025-08-25
1014,Sazonal 2024-05 #1014,Push,2024-05-23,2024-05-26
1015,Sazonal 2024-06 #1015,Email,2024-06-21,2024-07-02
1016,Sazonal 2024-05 #1016,SMS,2024-05-30,2024-06-03
1017,Black Friday 2024-08 #1017,Email,2024-08-26,2024-09-14
1018,Boas-vindas 2025-09 #1018,Email,2025-09-06,2025-09-17
1019,Black Friday 2025-09 #1019,Email,2025-09-17,2025-09-29
1020,Black Friday 2024-06 #1020,Email,2024-06-06,2024-06-27
1021,Sazonal 2025-03 #1021,Email,2025-03-26,2025-04-07
1022,Lançamento 2025-06 #1022,Email,2025-06-29,2025-07-13
1023,Sazonal 2024-04 #1023,Email,2024-04-26,2024-05-15
1024,Sazonal 2025-03 #1024,Email,2025-03-11,2025-03-30
1025,Boas-vindas 2024-06 #1025,Email,2024-06-11,2024-06-30
1026,Fidelidade 2024-05 #1026,Email,2024-05-12,2024-05-31
1027,Sazonal 2025-02 #1027,Email,2025-02-09,2025-02-20
1028,Fidelidade 2024-04 #1028,Email,2024-04-18,2024-04-28
1029,Boas-vindas 2025-10 #1029,Email,2025-10-24,2025-11-09
1030,Sazonal 2024-02 #1030,Email,2024-02-01,2024-02-21
1031,Sazonal 2025-01 #1031,Email,2025-01-20,2025-01-31
1032,Lançamento 2024-06 #1032,Email,2024-06-18,2024-07-06
1033,Fidelidade 2024-10 #1033,Email,2024-10-26,2024-11-12
1034,Sazonal 2024-07 #1034,Email,2024-07-16,2024-07-31
1035,Fidelidade 2024-07 #1035,Email,2024-07-05,2024-07-10
1036,Black Friday 2025-01 #1036,Push,2025-01-15,2025-02-03
1037,Lançamento 2024-04 #1037,Email,2024-04-02,2024-04-09
1038,Boas-vindas 2024-10 #1038,SMS,2024-10-28,2024-11-11
1039,Fidelidade 2024-12 #1039,Email,2024-12-14,2025-01-03
1040,Black Friday 2025-08 #1040,Push,2025-08-30,2025-09-06
1041,Boas-vindas 2024-08 #1041,Email,2024-08-29,2024-09-05
1042,Sazonal 2024-08 #1042,Email,2024-08-13,2024-08-30
1043,Fidelidade 2025-10 #1043,Push,2025-10-01,2025-10-04
1044,Boas-vindas 2024-06 #1044,Email,2024-06-04,2024-06-25
1045,Black Friday 2024-02 #1045,Email,2024-02-27,2024-03-14
1046,Reativação 2024-11 #1046,SMS,2024-11-19,2024-12-09
1047,Sazonal 2025-10 #1047,Email,2025-10-04,2025-10-24
1048,Lançamento 2024-10 #1048,Push,2024-10-14,2024-11-04
1049,Sazonal 2024-11 #1049,Email,2024-11-26,2024-12-13
1050,Lançamento 2025-03 #1050,Email,2025-03-06,2025-03-15
1051,Fidelidade 2025-08 #1051,Email,2025-08-30,2025-09-19
1052,Fidelidade 2025-07 #1052,Email,2025-07-07,2025-07-24
1053,Lançamento 2024-08 #1053,Email,2024-08-03,2024-08-17
1054,Black Friday 2025-08 #1054,Email,2025-08-20,2025-08-24
1055,Fidelidade 2025-07 #1055,Email,2025-07-25,2025-08-13
1056,Sazonal 2025-09 #1056,Email,2025-09-15,2025-09-23
1057,Fidelidade 2025-02 #1057,Email,2025-02-18,2025-03-01
1058,Fidelidade 2025-07 #1058,Email,2025-07-17,2025-07-26
1059,Black Friday 2025-06 #1059,SMS,2025-06-21,2025-06-24
1060,Lançamento 2025-05 #1060,Email,2025-05-05,2025-05-15
1061,Lançamento 2025-08 #1061,Email,2025-08-30,2025-09-07
1062,Sazonal 2024-04 #1062,SMS,2024-04-27,2024-04-30
1063,Reativação 2025-10 #1063,Email,2025-10-09,2025-10-29
1064,Black Friday 2025-07 #1064,Email,2025-07-13,2025-08-03
1065,Fidelidade 2025-10 #1065,Email,2025-10-24,2025-11-08
1066,Black Friday 2025-11 #1066,Email,2025-11-02,2025-11-09
1067,Sazonal 2024-01 #1067,SMS,2024-01-28,2024-01-31
1068,Lançamento 2025-02 #1068,Email,2025-02-15,2025-02-19
1069,Black Friday 2024-05 #1069,Email,2024-05-01,2024-05-08
1070,Lançamento 2024-08 #1070,SMS,2024-08-12,2024-09-02
1071,Boas-vindas 2025-07 #1071,Email,2025-07-22,2025-08-01
1072,Reativação 2024-08 #1072,Push,2024-08-17,2024-09-05
1073,Lançamento 2025-11 #1073,Email,2025-11-09,2025-11-26
1074,Boas-vindas 2024-02 #1074,Email,2024-02-17,2024-02-21
1075,Lançamento 2025-03 #1075,Email,2025-03-06,2025-03-25
1076,Lançamento 2025-09 #1076,SMS,2025-09-20,2025-09-30
1077,Reativação 2024-07 #1077,Email,2024-07-14,2024-07-31
1078,Lançamento 2024-01 #1078,Email,2024-01-14,2024-01-20
1079,Sazonal 2024-06 #1079,SMS,2024-06-23,2024-07-02
1080,Reativação 2024-04 #1080,Email,2024-04-12,2024-04-16
1081,Reativação 2025-11 #1081,Email,2025-11-28,2025-12-02
1082,Boas-vindas 2025-01 #1082,Email,2025-01-01,2025-01-20
1083,Fidelidade 2025-05 #1083,Email,2025-05-04,2025-05-14
1084,Reativação 2025-06 #1084,Email,2025-06-12,2025-06-23
1085,Black Friday 2024-09 #1085,Email,2024-09-26,2024-10-15
1086,Boas-vindas 2025-07 #1086,Email,2025-07-04,2025-07-09
1087,Black Friday 2024-11 #1087,Email,2024-11-14,2024-12-02
1088,Sazonal 2024-02 #1088,Push,2024-02-22,2024-02-28
1089,Boas-vindas 2024-06 #1089,Push,2024-06-05,2024-06-18
1090,Boas-vindas 2024-02 #1090,Email,2024-02-20,2024-03-08
1091,Reativação 2024-04 #1091,Email,2024-04-26,2024-05-11
1092,Fidelidade 2025-06 #1092,Email,2025-06-30,2025-07-04
1093,Sazonal 2025-08 #1093,Email,2025-08-19,2025-09-05
1094,Lançamento 2025-09 #1094,Email,2025-09-24,2025-10-01
1095,Sazonal 2024-08 #1095,Push,2024-08-25,2024-09-05
1096,Lançamento 2024-12 #1096,Email,2024-12-31,2025-01-11
1097,Lançamento 2025-02 #1097,Email,2025-02-25,2025-03-09
1098,Boas-vindas 2024-01 #1098,SMS,2024-01-26,2024-02-11
1099,Reativação 2025-03 #1099,SMS,2025-03-13,2025-03-18
1100,Boas-vindas 2025-03 #1100,Push,2025-03-18,2025-03-31
1101,Boas-vindas 2025-05 #1101,SMS,2025-05-06,2025-05-25
1102,Boas-vindas 2025-11 #1102,SMS,2025-11-08,2025-11-22
1103,Lançamento 2025-08 #1103,Email,2025-08-19,2025-08-27
1104,Sazonal 2025-09 #1104,Email,2025-09-07,2025-09-24
1105,Black Friday 2024-08 #1105,Email,2024-08-27,2024-09-16
1106,Sazonal 2024-08 #1106,Email,2024-08-01,2024-08-22
1107,Reativação 2024-03 #1107,Email,2024-03-31,2024-04-12
1108,Boas-vindas 2025-10 #1108,Push,2025-10-19,2025-10-29
1109,Boas-vindas 2024-08 #1109,Email,2024-08-20,2024-09-04
1110,Black Friday 2025-01 #1110,Email,2025-01-16,2025-01-27
1111,Boas-vindas 2025-07 #1111,Email,2025-07-04,2025-07-19
1112,Lançamento 2024-01 #1112,Push,2024-01-25,2024-02-06
1113,Lançamento 2024-10 #1113,SMS,2024-10-25,2024-11-05
1114,Boas-vindas 2025-02 #1114,Email,2025-02-02,2025-02-16
1115,Fidelidade 2025-10 #1115,Email,2025-10-09,2025-10-21
1116,Black Friday 2025-10 #1116,Push,2025-10-27,2025-11-14
1117,Sazonal 2024-10 #1117,Push,2024-10-01,2024-10-07
1118,Black Friday 2025-03 #1118,Email,2025-03-10,2025-03-23
1119,Boas-vindas 2024-01 #1119,SMS,2024-01-14,2024-01-19
1120,Sazonal 2025-06 #1120,Email,2025-06-09,2025-06-30
1121,Black Friday 2025-07 #1121,Email,2025-07-19,2025-07-31
1122,Boas-vindas 2024-04 #1122,SMS,2024-04-11,2024-04-23
1123,Sazonal 2024-10 #1123,Email,2024-10-07,2024-10-11
1124,Reativação 2025-08 #1124,SMS,2025-08-27,2025-09-05
1125,Lançamento 2025-05 #1125,Email,2025-05-13,2025-05-20
1126,Sazonal 2025-08 #1126,SMS,2025-08-28,2025-09-17
1127,Reativação 2025-02 #1127,Email,2025-02-18,2025-02-28
1128,Black Friday 2024-07 #1128,SMS,2024-07-25,2024-08-10
1129,Reativação 2025-10 #1129,Push,2025-10-11,2025-10-14
1130,Sazonal 2025-08 #1130,Email,2025-08-11,2025-08-26
1131,Black Friday 2024-07 #1131,Email,2024-07-10,2024-07-19
1132,Lançamento 2025-03 #1132,Email,2025-03-01,2025-03-07
1133,Sazonal 2025-09 #1133,Email,2025-09-06,2025-09-22
1134,Lançamento 2025-02 #1134,Push,2025-02-27,2025-03-02
1135,Reativação 2024-05 #1135,Email,2024-05-22,2024-06-01
1136,Boas-vindas 2024-10 #1136,SMS,2024-10-11,2024-10-15
1137,Boas-vindas 2024-05 #1137,Email,2024-05-17,2024-05-27
1138,Fidelidade 2024-10 #1138,Email,2024-10-02,2024-10-06
1139,Boas-vindas 2024-03 #1139,Email,2024-03-15,2024-03-31
1140,Boas-vindas 2025-07 #1140,SMS,2025-07-21,2025-08-08
1141,Fidelidade 2025-01 #1141,Email,2025-01-01,2025-01-07
1142,Lançamento 2025-04 #1142,Email,2025-04-30,2025-05-13
1143,Sazonal 2024-06 #1143,Email,2024-06-02,2024-06-17
1144,Reativação 2024-05 #1144,Email,2024-05-03,2024-05-11
1145,Boas-vindas 2024-08 #1145,SMS,2024-08-04,2024-08-18
1146,Lançamento 2024-03 #1146,Email,2024-03-05,2024-03-20
1147,Lançamento 2025-01 #1147,SMS,2025-01-04,2025-01-11
1148,Black Friday 2025-01 #1148,Email,2025-01-20,2025-02-04
1149,Lançamento 2024-09 #1149,SMS,2024-09-09,2024-09-24
1150,Black Friday 2024-08 #1150,Email,2024-08-11,2024-08-25
1151,Lançamento 2025-10 #1151,SMS,2025-10-20,2025-11-02
1152,Fidelidade 2024-12 #1152,SMS,2024-12-30,2025-01-07
1153,Sazonal 2025-05 #1153,Email,2025-05-12,2025-05-23
1154,Reativação 2024-04 #1154,Email,2024-04-04,2024-04-07
1155,Fidelidade 2024-08 #1155,Email,2024-08-09,2024-08-17
1156,Reativação 2024-12 #1156,Email,2024-12-08,2024-12-17
1157,Reativação 2024-10 #1157,Push,2024-10-04,2024-10-15
1158,Lançamento 2025-07 #1158,Email,2025-07-16,2025-07-24
1159,Fidelidade 2025-06 #1159,Email,2025-06-30,2025-07-03
1160,Lançamento 2024-11 #1160,SMS,2024-11-03,2024-11-13
1161,Reativação 2024-03 #1161,Push,2024-03-08,2024-03-19
1162,Sazonal 2025-01 #1162,Email,2025-01-22,2025-01-27
1163,Sazonal 2025-01 #1163,Email,2025-01-17,2025-02-07
1164,Boas-vindas 2024-07 #1164,Email,2024-07-21,2024-07-27
1165,Sazonal 2024-09 #1165,SMS,2024-09-23,2024-10-10
1166,Fidelidade 2025-06 #1166,Email,2025-06-22,2025-07-05
1167,Black Friday 2024-08 #1167,Email,2024-08-06,2024-08-09
1168,Black Friday 2024-10 #1168,Email,2024-10-23,2024-11-04
1169,Lançamento 2024-09 #1169,Email,2024-09-06,2024-09-22
1170,Black Friday 2025-03 #1170,Email,2025-03-11,2025-03-15
1171,Reativação 2025-06 #1171,Email,2025-06-25,2025-06-29
1172,Sazonal 2024-04 #1172,Email,2024-04-12,2024-04-30
1173,Black Friday 2024-09 #1173,Email,2024-09-06,2024-09-27
1174,Reativação 2024-03 #1174,Email,2024-03-27,2024-04-01
1175,Boas-vindas 2024-09 #1175,Email,2024-09-13,2024-10-03
1176,Boas-vindas 2025-02 #1176,Email,2025-02-26,2025-03-01
1177,Fidelidade 2025-05 #1177,Email,2025-05-12,2025-05-29
1178,Black Friday 2024-04 #1178,Email,2024-04-09,2024-04-24
1179,Fidelidade 2025-10 #1179,Email,2025-10-08,2025-10-20
1180,Reativação 2024-05 #1180,SMS,2024-05-11,2024-05-15
1181,Sazonal 2025-02 #1181,Email,2025-02-20,2025-02-23
1182,Lançamento 2024-05 #1182,SMS,2024-05-26,2024-06-04
1183,Sazonal 2024-09 #1183,Email,2024-09-07,2024-09-18
1184,Sazonal 2024-07 #1184,Email,2024-07-02,2024-07-05
1185,Black Friday 2025-02 #1185,Email,2025-02-17,2025-02-26
1186,Boas-vindas 2024-02 #1186,Push,2024-02-25,2024-03-12
1187,Sazonal 2024-12 #1187,Email,2024-12-09,2024-12-22
1188,Sazonal 2024-01 #1188,Email,2024-01-20,2024-01-27
1189,Reativação 2024-06 #1189,Email,2024-06-21,2024-06-27
1190,Boas-vindas 2024-10 #1190,Email,2024-10-23,2024-11-08
1191,Black Friday 2025-05 #1191,Email,2025-05-06,2025-05-11
1192,Reativação 2024-09 #1192,Email,2024-09-19,2024-10-10
1193,Black Friday 2024-05 #1193,Email,2024-05-25,2024-06-09
1194,Boas-vindas 2025-03 #1194,Email,2025-03-10,2025-03-29
1195,Boas-vindas 2024-05 #1195,Email,2024-05-24,2024-05-31
1196,Black Friday 2024-10 #1196,Email,2024-10-11,2024-10-24
1197,Fidelidade 2024-08 #1197,Email,2024-08-25,2024-09-02
1198,Reativação 2024-02 #1198,Email,2024-02-18,2024-02-21
1199,Sazonal 2024-04 #1199,Email,2024-04-07,2024-04-11
1200,Black Friday 2024-03 #1200,SMS,2024-03-18,2024-03-29
1201,Reativação 2025-07 #1201,Email,2025-07-01,2025-07-22
1202,Boas-vindas 2024-04 #1202,Email,2024-04-13,2024-04-21
1203,Boas-vindas 2025-01 #1203,Email,2025-01-07,2025-01-13
1204,Boas-vindas 2024-08 #1204,Email,2024-08-07,2024-08-18
1205,Lançamento 2024-12 #1205,Email,2024-12-09,2024-12-22
